Governorate,Date,Weather_Code,Max_Temp,Min_Temp,Avg_Humidity,Source
Menofia,2022-01-10,1,17.6,9.0,51,Open-Meteo Historical Weather API
Menofia,2022-01-11,0,19.2,9.0,43,Open-Meteo Historical Weather API
Menofia,2022-01-12,3,21.5,9.9,38,Open-Meteo Historical Weather API
Menofia,2022-01-13,51,19.8,9.9,60,Open-Meteo Historical Weather API
Menofia,2022-01-14,51,15.6,9.8,73,Open-Meteo Historical Weather API
Menofia,2022-01-15,3,16.2,8.4,63,Open-Meteo Historical Weather API
Menofia,2022-01-16,51,18.7,8.7,66,Open-Meteo Historical Weather API
Menofia,2022-01-17,51,15.8,6.1,66,Open-Meteo Historical Weather API
Menofia,2022-01-18,3,16.5,3.7,60,Open-Meteo Historical Weather API
Menofia,2022-01-19,53,15.6,8.4,55,Open-Meteo Historical Weather API
Menofia,2022-01-20,3,15.2,7.2,51,Open-Meteo Historical Weather API
Menofia,2022-01-21,3,16.1,3.3,61,Open-Meteo Historical Weather API
Menofia,2022-01-22,3,17.8,3.3,59,Open-Meteo Historical Weather API
Menofia,2022-01-23,51,16.5,7.9,62,Open-Meteo Historical Weather API
Menofia,2022-01-24,51,14.7,6.2,70,Open-Meteo Historical Weather API
Menofia,2022-01-25,2,16.1,4.3,53,Open-Meteo Historical Weather API
Menofia,2022-01-26,51,12.6,7.2,67,Open-Meteo Historical Weather API
Menofia,2022-01-27,51,14.4,6.2,69,Open-Meteo Historical Weather API
Menofia,2022-01-28,3,15.7,6.4,71,Open-Meteo Historical Weather API
Menofia,2022-01-29,51,16.4,6.2,67,Open-Meteo Historical Weather API
Menofia,2022-01-30,3,18.2,6.3,59,Open-Meteo Historical Weather API
Menofia,2022-01-31,53,17.0,8.1,59,Open-Meteo Historical Weather API
Menofia,2022-02-01,3,19.5,8.9,67,Open-Meteo Historical Weather API
Menofia,2022-02-02,3,20.5,7.6,52,Open-Meteo Historical Weather API
Menofia,2022-02-03,51,17.9,9.9,44,Open-Meteo Historical Weather API
Menofia,2022-02-04,51,17.0,9.9,60,Open-Meteo Historical Weather API
Menofia,2022-02-05,3,18.2,9.0,61,Open-Meteo Historical Weather API
Menofia,2022-02-06,3,19.5,7.6,63,Open-Meteo Historical Weather API
Menofia,2022-02-07,0,22.0,7.5,59,Open-Meteo Historical Weather API
Menofia,2022-02-08,1,24.0,7.7,54,Open-Meteo Historical Weather API
Menofia,2022-02-09,2,18.4,9.6,52,Open-Meteo Historical Weather API
Menofia,2022-02-10,3,18.0,9.9,54,Open-Meteo Historical Weather API
Menofia,2022-02-11,3,19.4,7.6,60,Open-Meteo Historical Weather API
Menofia,2022-02-12,0,21.4,7.6,62,Open-Meteo Historical Weather API
Menofia,2022-02-13,3,21.9,9.6,69,Open-Meteo Historical Weather API
Menofia,2022-02-14,3,19.9,7.4,63,Open-Meteo Historical Weather API
Menofia,2022-02-15,3,20.0,8.6,66,Open-Meteo Historical Weather API
Menofia,2022-02-16,3,20.3,6.8,62,Open-Meteo Historical Weather API
Menofia,2022-02-17,3,19.6,9.4,68,Open-Meteo Historical Weather API
Menofia,2022-02-18,51,20.0,8.6,67,Open-Meteo Historical Weather API
Menofia,2022-02-19,63,16.4,8.6,72,Open-Meteo Historical Weather API
Menofia,2022-02-20,3,21.0,6.2,68,Open-Meteo Historical Weather API
Menofia,2022-02-21,3,23.0,8.9,66,Open-Meteo Historical Weather API
Menofia,2022-02-22,3,25.1,9.6,56,Open-Meteo Historical Weather API
Menofia,2022-02-23,51,26.4,11.3,54,Open-Meteo Historical Weather API
Menofia,2022-02-24,51,18.1,9.6,61,Open-Meteo Historical Weather API
Menofia,2022-02-25,51,17.9,10.9,62,Open-Meteo Historical Weather API
Menofia,2022-02-26,3,20.8,10.1,57,Open-Meteo Historical Weather API
Menofia,2022-02-27,51,21.0,8.4,58,Open-Meteo Historical Weather API
Menofia,2022-02-28,3,23.1,7.7,59,Open-Meteo Historical Weather API
Menofia,2022-03-01,3,25.5,9.1,56,Open-Meteo Historical Weather API
Menofia,2022-03-02,3,29.3,13.4,47,Open-Meteo Historical Weather API
Menofia,2022-03-03,3,20.2,11.9,52,Open-Meteo Historical Weather API
Menofia,2022-03-04,3,20.1,10.0,57,Open-Meteo Historical Weather API
Menofia,2022-03-05,3,23.7,9.9,56,Open-Meteo Historical Weather API
Menofia,2022-03-06,51,29.5,12.3,48,Open-Meteo Historical Weather API
Menofia,2022-03-07,3,24.0,11.9,65,Open-Meteo Historical Weather API
Menofia,2022-03-08,51,24.9,12.6,54,Open-Meteo Historical Weather API
Menofia,2022-03-09,61,21.8,12.6,66,Open-Meteo Historical Weather API
Menofia,2022-03-10,3,18.7,11.1,58,Open-Meteo Historical Weather API
Menofia,2022-03-11,3,17.2,8.9,53,Open-Meteo Historical Weather API
Menofia,2022-03-12,3,17.7,6.8,47,Open-Meteo Historical Weather API
Menofia,2022-03-13,51,14.4,5.9,55,Open-Meteo Historical Weather API
Menofia,2022-03-14,3,16.0,5.1,49,Open-Meteo Historical Weather API
Menofia,2022-03-15,3,16.4,5.8,55,Open-Meteo Historical Weather API
Menofia,2022-03-16,3,18.9,8.4,46,Open-Meteo Historical Weather API
Menofia,2022-03-17,0,20.1,6.1,50,Open-Meteo Historical Weather API
Menofia,2022-03-18,2,21.9,6.5,60,Open-Meteo Historical Weather API
Menofia,2022-03-19,3,21.2,8.9,61,Open-Meteo Historical Weather API
Menofia,2022-03-20,51,19.5,8.6,46,Open-Meteo Historical Weather API
Menofia,2022-03-21,53,20.1,9.1,49,Open-Meteo Historical Weather API
Menofia,2022-03-22,3,18.0,6.9,50,Open-Meteo Historical Weather API
Menofia,2022-03-23,51,18.0,7.1,57,Open-Meteo Historical Weather API
Menofia,2022-03-24,51,18.0,8.3,59,Open-Meteo Historical Weather API
Menofia,2022-03-25,3,19.6,8.4,56,Open-Meteo Historical Weather API
Menofia,2022-03-26,0,23.8,6.9,55,Open-Meteo Historical Weather API
Menofia,2022-03-27,3,24.1,8.9,62,Open-Meteo Historical Weather API
Menofia,2022-03-28,3,24.4,9.4,63,Open-Meteo Historical Weather API
Menofia,2022-03-29,3,27.6,9.8,59,Open-Meteo Historical Weather API
Menofia,2022-03-30,3,28.6,9.9,54,Open-Meteo Historical Weather API
Menofia,2022-03-31,3,30.5,12.1,37,Open-Meteo Historical Weather API
Menofia,2022-04-01,3,33.5,11.9,45,Open-Meteo Historical Weather API
Menofia,2022-04-02,3,35.6,14.1,36,Open-Meteo Historical Weather API
Menofia,2022-04-03,3,31.9,16.6,35,Open-Meteo Historical Weather API
Menofia,2022-04-04,3,34.0,15.5,33,Open-Meteo Historical Weather API
Menofia,2022-04-05,3,40.5,17.2,21,Open-Meteo Historical Weather API
Menofia,2022-04-06,3,37.5,21.4,17,Open-Meteo Historical Weather API
Menofia,2022-04-07,3,39.2,16.4,35,Open-Meteo Historical Weather API
Menofia,2022-04-08,3,29.9,16.7,41,Open-Meteo Historical Weather API
Menofia,2022-04-09,3,29.5,12.8,56,Open-Meteo Historical Weather API
Menofia,2022-04-10,3,31.2,13.9,57,Open-Meteo Historical Weather API
Menofia,2022-04-11,0,29.4,14.1,55,Open-Meteo Historical Weather API
Menofia,2022-04-12,2,24.1,12.9,49,Open-Meteo Historical Weather API
Menofia,2022-04-13,3,25.5,11.2,52,Open-Meteo Historical Weather API
Menofia,2022-04-14,2,27.0,13.2,54,Open-Meteo Historical Weather API
Menofia,2022-04-15,3,28.2,12.2,50,Open-Meteo Historical Weather API
Menofia,2022-04-16,3,32.5,13.9,43,Open-Meteo Historical Weather API
Menofia,2022-04-17,3,41.5,17.0,24,Open-Meteo Historical Weather API
Menofia,2022-04-18,3,30.0,19.4,36,Open-Meteo Historical Weather API
Menofia,2022-04-19,3,28.6,15.5,52,Open-Meteo Historical Weather API
Menofia,2022-04-20,1,26.6,13.6,57,Open-Meteo Historical Weather API
Menofia,2022-04-21,3,27.4,12.9,54,Open-Meteo Historical Weather API
Menofia,2022-04-22,3,27.7,13.6,57,Open-Meteo Historical Weather API
Menofia,2022-04-23,1,32.0,13.1,56,Open-Meteo Historical Weather API
Menofia,2022-04-24,0,33.1,13.2,44,Open-Meteo Historical Weather API
Menofia,2022-04-25,0,34.8,15.4,42,Open-Meteo Historical Weather API
Menofia,2022-04-26,3,35.2,15.1,38,Open-Meteo Historical Weather API
Menofia,2022-04-27,1,33.2,14.9,41,Open-Meteo Historical Weather API
Menofia,2022-04-28,0,33.7,15.6,40,Open-Meteo Historical Weather API
Menofia,2022-04-29,3,36.7,16.2,34,Open-Meteo Historical Weather API
Menofia,2022-04-30,1,33.0,19.9,34,Open-Meteo Historical Weather API
Menofia,2022-05-01,3,32.2,16.5,47,Open-Meteo Historical Weather API
Menofia,2022-05-02,3,31.5,16.9,41,Open-Meteo Historical Weather API
Menofia,2022-05-03,3,32.3,19.3,39,Open-Meteo Historical Weather API
Menofia,2022-05-04,51,28.5,17.8,56,Open-Meteo Historical Weather API
Menofia,2022-05-05,1,28.0,15.2,55,Open-Meteo Historical Weather API
Menofia,2022-05-06,0,29.5,14.8,47,Open-Meteo Historical Weather API
Menofia,2022-05-07,3,29.8,13.9,51,Open-Meteo Historical Weather API
Menofia,2022-05-08,3,33.5,16.8,34,Open-Meteo Historical Weather API
Menofia,2022-05-09,0,35.5,18.6,28,Open-Meteo Historical Weather API
Menofia,2022-05-10,1,32.3,17.2,39,Open-Meteo Historical Weather API
Menofia,2022-05-11,3,31.2,17.1,46,Open-Meteo Historical Weather API
Menofia,2022-05-12,3,31.6,16.1,44,Open-Meteo Historical Weather API
Menofia,2022-05-13,3,33.5,17.1,47,Open-Meteo Historical Weather API
Menofia,2022-05-14,3,32.9,19.5,48,Open-Meteo Historical Weather API
Menofia,2022-05-15,51,32.0,17.0,50,Open-Meteo Historical Weather API
Menofia,2022-05-16,3,29.2,16.5,54,Open-Meteo Historical Weather API
Menofia,2022-05-17,3,33.3,15.3,47,Open-Meteo Historical Weather API
Menofia,2022-05-18,0,35.1,17.4,43,Open-Meteo Historical Weather API
Menofia,2022-05-19,1,36.4,17.7,37,Open-Meteo Historical Weather API
Menofia,2022-05-20,0,38.0,20.8,33,Open-Meteo Historical Weather API
Menofia,2022-05-21,3,31.9,19.3,57,Open-Meteo Historical Weather API
Menofia,2022-05-22,3,29.4,16.5,44,Open-Meteo Historical Weather API
Menofia,2022-05-23,0,33.3,17.1,48,Open-Meteo Historical Weather API
Menofia,2022-05-24,0,35.5,16.9,49,Open-Meteo Historical Weather API
Menofia,2022-05-25,0,35.3,17.0,48,Open-Meteo Historical Weather API
Menofia,2022-05-26,0,36.0,18.9,43,Open-Meteo Historical Weather API
Menofia,2022-05-27,0,37.8,19.0,44,Open-Meteo Historical Weather API
Menofia,2022-05-28,0,38.8,20.1,43,Open-Meteo Historical Weather API
Menofia,2022-05-29,0,39.4,20.4,38,Open-Meteo Historical Weather API
Menofia,2022-05-30,0,41.2,21.5,30,Open-Meteo Historical Weather API
Menofia,2022-05-31,1,37.8,21.7,44,Open-Meteo Historical Weather API
Menofia,2022-06-01,0,34.7,19.3,53,Open-Meteo Historical Weather API
Menofia,2022-06-02,0,35.4,19.9,51,Open-Meteo Historical Weather API
Menofia,2022-06-03,3,36.0,20.0,54,Open-Meteo Historical Weather API
Menofia,2022-06-04,0,37.5,20.9,49,Open-Meteo Historical Weather API
Menofia,2022-06-05,3,37.3,21.0,51,Open-Meteo Historical Weather API
Menofia,2022-06-06,3,35.9,21.0,51,Open-Meteo Historical Weather API
Menofia,2022-06-07,0,37.3,21.1,47,Open-Meteo Historical Weather API
Menofia,2022-06-08,0,38.5,21.0,45,Open-Meteo Historical Weather API
Menofia,2022-06-09,0,41.5,23.9,29,Open-Meteo Historical Weather API
Menofia,2022-06-10,0,41.0,22.7,40,Open-Meteo Historical Weather API
Menofia,2022-06-11,2,44.8,22.9,36,Open-Meteo Historical Weather API
Menofia,2022-06-12,0,35.8,23.0,48,Open-Meteo Historical Weather API
Menofia,2022-06-13,3,34.3,21.5,50,Open-Meteo Historical Weather API
Menofia,2022-06-14,2,35.0,21.6,43,Open-Meteo Historical Weather API
Menofia,2022-06-15,3,35.9,21.5,50,Open-Meteo Historical Weather API
Menofia,2022-06-16,3,36.3,21.6,55,Open-Meteo Historical Weather API
Menofia,2022-06-17,2,37.3,21.5,55,Open-Meteo Historical Weather API
Menofia,2022-06-18,3,36.8,22.5,54,Open-Meteo Historical Weather API
Menofia,2022-06-19,0,36.2,20.0,49,Open-Meteo Historical Weather API
Menofia,2022-06-20,0,36.1,19.7,51,Open-Meteo Historical Weather API
Menofia,2022-06-21,0,35.5,19.7,52,Open-Meteo Historical Weather API
Menofia,2022-06-22,0,36.6,21.2,51,Open-Meteo Historical Weather API
Menofia,2022-06-23,0,39.5,20.9,50,Open-Meteo Historical Weather API
Menofia,2022-06-24,0,41.4,22.4,43,Open-Meteo Historical Weather API
Menofia,2022-06-25,0,37.0,24.1,45,Open-Meteo Historical Weather API
Menofia,2022-06-26,0,38.0,21.6,46,Open-Meteo Historical Weather API
Menofia,2022-06-27,0,37.6,23.0,46,Open-Meteo Historical Weather API
Menofia,2022-06-28,3,37.4,23.2,51,Open-Meteo Historical Weather API
Menofia,2022-06-29,3,36.2,21.5,53,Open-Meteo Historical Weather API
Menofia,2022-06-30,2,37.3,23.0,52,Open-Meteo Historical Weather API
Menofia,2022-07-01,0,36.2,21.8,51,Open-Meteo Historical Weather API
Menofia,2022-07-02,2,37.5,21.6,51,Open-Meteo Historical Weather API
Menofia,2022-07-03,2,38.5,23.0,50,Open-Meteo Historical Weather API
Menofia,2022-07-04,0,38.7,23.0,39,Open-Meteo Historical Weather API
Menofia,2022-07-05,3,39.3,22.5,46,Open-Meteo Historical Weather API
Menofia,2022-07-06,0,38.8,21.4,42,Open-Meteo Historical Weather API
Menofia,2022-07-07,0,37.8,20.5,47,Open-Meteo Historical Weather API
Menofia,2022-07-08,0,38.1,22.2,53,Open-Meteo Historical Weather API
Menofia,2022-07-09,0,39.5,22.4,49,Open-Meteo Historical Weather API
Menofia,2022-07-10,3,37.8,23.1,56,Open-Meteo Historical Weather API
Menofia,2022-07-11,0,35.7,22.6,54,Open-Meteo Historical Weather API
Menofia,2022-07-12,1,37.9,21.5,55,Open-Meteo Historical Weather API
Menofia,2022-07-13,0,37.1,22.0,56,Open-Meteo Historical Weather API
Menofia,2022-07-14,1,37.2,22.0,51,Open-Meteo Historical Weather API
Menofia,2022-07-15,2,35.7,20.0,50,Open-Meteo Historical Weather API
Menofia,2022-07-16,3,36.6,22.0,52,Open-Meteo Historical Weather API
Menofia,2022-07-17,3,38.4,23.1,51,Open-Meteo Historical Weather API
Menofia,2022-07-18,1,40.0,21.5,50,Open-Meteo Historical Weather API
Menofia,2022-07-19,0,39.8,23.3,43,Open-Meteo Historical Weather API
Menofia,2022-07-20,1,39.0,23.0,48,Open-Meteo Historical Weather API
Menofia,2022-07-21,1,37.9,22.7,53,Open-Meteo Historical Weather API
Menofia,2022-07-22,1,38.5,22.4,52,Open-Meteo Historical Weather API
Menofia,2022-07-23,0,39.8,21.5,49,Open-Meteo Historical Weather API
Menofia,2022-07-24,3,40.0,21.7,50,Open-Meteo Historical Weather API
Menofia,2022-07-25,3,40.2,21.4,49,Open-Meteo Historical Weather API
Menofia,2022-07-26,0,39.7,21.2,36,Open-Meteo Historical Weather API
Menofia,2022-07-27,3,39.6,23.2,45,Open-Meteo Historical Weather API
Menofia,2022-07-28,0,40.2,21.4,38,Open-Meteo Historical Weather API
Menofia,2022-07-29,0,39.7,22.7,40,Open-Meteo Historical Weather API
Menofia,2022-07-30,0,39.2,22.8,41,Open-Meteo Historical Weather API
Menofia,2022-07-31,0,39.2,22.4,50,Open-Meteo Historical Weather API
Menofia,2022-08-01,0,40.3,23.2,53,Open-Meteo Historical Weather API
Menofia,2022-08-02,0,39.5,23.8,50,Open-Meteo Historical Weather API
Menofia,2022-08-03,0,38.7,22.9,50,Open-Meteo Historical Weather API
Menofia,2022-08-04,1,39.0,22.2,53,Open-Meteo Historical Weather API
Menofia,2022-08-05,2,38.5,22.9,56,Open-Meteo Historical Weather API
Menofia,2022-08-06,2,38.8,23.8,53,Open-Meteo Historical Weather API
Menofia,2022-08-07,1,36.3,21.6,53,Open-Meteo Historical Weather API
Menofia,2022-08-08,0,38.2,22.4,45,Open-Meteo Historical Weather API
Menofia,2022-08-09,0,38.3,24.3,47,Open-Meteo Historical Weather API
Menofia,2022-08-10,1,37.5,23.7,49,Open-Meteo Historical Weather API
Menofia,2022-08-11,0,37.2,23.2,52,Open-Meteo Historical Weather API
Menofia,2022-08-12,0,36.6,23.0,52,Open-Meteo Historical Weather API
Menofia,2022-08-13,0,37.8,23.5,48,Open-Meteo Historical Weather API
Menofia,2022-08-14,0,37.7,22.9,54,Open-Meteo Historical Weather API
Menofia,2022-08-15,1,36.6,22.5,56,Open-Meteo Historical Weather API
Menofia,2022-08-16,0,36.8,22.4,52,Open-Meteo Historical Weather API
Menofia,2022-08-17,1,36.8,22.0,52,Open-Meteo Historical Weather API
Menofia,2022-08-18,3,38.8,22.1,56,Open-Meteo Historical Weather API
Menofia,2022-08-19,1,38.4,22.9,54,Open-Meteo Historical Weather API
Menofia,2022-08-20,2,40.8,24.1,54,Open-Meteo Historical Weather API
Menofia,2022-08-21,0,39.0,23.4,43,Open-Meteo Historical Weather API
Menofia,2022-08-22,1,38.8,23.4,51,Open-Meteo Historical Weather API
Menofia,2022-08-23,0,40.1,24.4,44,Open-Meteo Historical Weather API
Menofia,2022-08-24,2,41.6,25.0,45,Open-Meteo Historical Weather API
Menofia,2022-08-25,3,38.7,25.2,57,Open-Meteo Historical Weather API
Menofia,2022-08-26,0,36.7,22.8,53,Open-Meteo Historical Weather API
Menofia,2022-08-27,0,37.5,22.8,53,Open-Meteo Historical Weather API
Menofia,2022-08-28,0,38.2,24.0,55,Open-Meteo Historical Weather API
Menofia,2022-08-29,0,37.9,23.9,59,Open-Meteo Historical Weather API
Menofia,2022-08-30,3,37.7,24.4,60,Open-Meteo Historical Weather API
Menofia,2022-08-31,3,38.0,24.4,59,Open-Meteo Historical Weather API
Menofia,2022-09-01,3,37.2,23.0,58,Open-Meteo Historical Weather API
Menofia,2022-09-02,0,36.7,21.8,59,Open-Meteo Historical Weather API
Menofia,2022-09-03,0,37.3,23.1,54,Open-Meteo Historical Weather API
Menofia,2022-09-04,3,37.5,22.7,59,Open-Meteo Historical Weather API
Menofia,2022-09-05,2,37.0,22.3,62,Open-Meteo Historical Weather API
Menofia,2022-09-06,1,36.3,23.6,55,Open-Meteo Historical Weather API
Menofia,2022-09-07,3,36.2,23.2,56,Open-Meteo Historical Weather API
Menofia,2022-09-08,3,37.0,23.0,55,Open-Meteo Historical Weather API
Menofia,2022-09-09,3,37.6,23.4,56,Open-Meteo Historical Weather API
Menofia,2022-09-10,1,36.9,22.1,60,Open-Meteo Historical Weather API
Menofia,2022-09-11,0,37.6,20.4,56,Open-Meteo Historical Weather API
Menofia,2022-09-12,3,37.2,22.9,62,Open-Meteo Historical Weather API
Menofia,2022-09-13,3,35.8,23.5,61,Open-Meteo Historical Weather API
Menofia,2022-09-14,0,34.9,21.6,50,Open-Meteo Historical Weather API
Menofia,2022-09-15,1,32.8,21.0,50,Open-Meteo Historical Weather API
Menofia,2022-09-16,0,33.0,20.5,45,Open-Meteo Historical Weather API
Menofia,2022-09-17,3,33.9,22.0,56,Open-Meteo Historical Weather API
Menofia,2022-09-18,0,33.8,21.2,52,Open-Meteo Historical Weather API
Menofia,2022-09-19,0,36.0,20.9,55,Open-Meteo Historical Weather API
Menofia,2022-09-20,3,34.3,21.4,57,Open-Meteo Historical Weather API
Menofia,2022-09-21,3,34.2,21.8,50,Open-Meteo Historical Weather API
Menofia,2022-09-22,0,36.0,20.2,45,Open-Meteo Historical Weather API
Menofia,2022-09-23,0,35.5,23.5,51,Open-Meteo Historical Weather API
Menofia,2022-09-24,0,37.7,23.0,53,Open-Meteo Historical Weather API
Menofia,2022-09-25,0,37.8,23.2,55,Open-Meteo Historical Weather API
Menofia,2022-09-26,0,38.2,22.7,57,Open-Meteo Historical Weather API
Menofia,2022-09-27,0,38.0,22.0,55,Open-Meteo Historical Weather API
Menofia,2022-09-28,0,38.0,22.3,52,Open-Meteo Historical Weather API
Menofia,2022-09-29,0,39.5,22.8,46,Open-Meteo Historical Weather API
Menofia,2022-09-30,0,39.8,24.0,48,Open-Meteo Historical Weather API
Menofia,2022-10-01,0,40.7,24.0,45,Open-Meteo Historical Weather API
Menofia,2022-10-02,0,39.0,22.0,54,Open-Meteo Historical Weather API
Menofia,2022-10-03,3,34.5,24.0,57,Open-Meteo Historical Weather API
Menofia,2022-10-04,0,33.2,20.6,53,Open-Meteo Historical Weather API
Menofia,2022-10-05,1,33.9,19.7,59,Open-Meteo Historical Weather API
Menofia,2022-10-06,0,32.3,19.8,57,Open-Meteo Historical Weather API
Menofia,2022-10-07,1,30.2,18.0,49,Open-Meteo Historical Weather API
Menofia,2022-10-08,3,30.0,18.0,47,Open-Meteo Historical Weather API
Menofia,2022-10-09,3,30.0,17.5,54,Open-Meteo Historical Weather API
Menofia,2022-10-10,2,31.4,18.6,56,Open-Meteo Historical Weather API
Menofia,2022-10-11,1,31.5,18.5,56,Open-Meteo Historical Weather API
Menofia,2022-10-12,3,31.0,19.5,61,Open-Meteo Historical Weather API
Menofia,2022-10-13,1,31.0,18.3,56,Open-Meteo Historical Weather API
Menofia,2022-10-14,3,30.8,18.2,55,Open-Meteo Historical Weather API
Menofia,2022-10-15,3,33.2,18.1,46,Open-Meteo Historical Weather API
Menofia,2022-10-16,3,30.0,21.2,43,Open-Meteo Historical Weather API
Menofia,2022-10-17,3,30.8,20.0,57,Open-Meteo Historical Weather API
Menofia,2022-10-18,3,30.2,18.2,58,Open-Meteo Historical Weather API
Menofia,2022-10-19,3,29.6,17.8,62,Open-Meteo Historical Weather API
Menofia,2022-10-20,2,30.8,18.0,61,Open-Meteo Historical Weather API
Menofia,2022-10-21,3,30.3,18.4,62,Open-Meteo Historical Weather API
Menofia,2022-10-22,1,29.8,17.1,59,Open-Meteo Historical Weather API
Menofia,2022-10-23,51,27.8,18.0,63,Open-Meteo Historical Weather API
Menofia,2022-10-24,3,29.2,18.5,54,Open-Meteo Historical Weather API
Menofia,2022-10-25,63,27.6,18.5,63,Open-Meteo Historical Weather API
Menofia,2022-10-26,65,29.3,17.5,72,Open-Meteo Historical Weather API
Menofia,2022-10-27,1,30.0,19.1,69,Open-Meteo Historical Weather API
Menofia,2022-10-28,3,30.0,18.3,69,Open-Meteo Historical Weather API
Menofia,2022-10-29,3,29.0,17.2,69,Open-Meteo Historical Weather API
Menofia,2022-10-30,1,28.8,17.2,63,Open-Meteo Historical Weather API
Menofia,2022-10-31,0,28.5,15.4,58,Open-Meteo Historical Weather API
Menofia,2022-11-01,1,27.1,15.4,57,Open-Meteo Historical Weather API
Menofia,2022-11-02,1,28.1,15.2,60,Open-Meteo Historical Weather API
Menofia,2022-11-03,51,28.1,14.9,65,Open-Meteo Historical Weather API
Menofia,2022-11-04,3,28.0,15.4,63,Open-Meteo Historical Weather API
Menofia,2022-11-05,0,27.0,14.3,59,Open-Meteo Historical Weather API
Menofia,2022-11-06,0,26.6,13.7,53,Open-Meteo Historical Weather API
Menofia,2022-11-07,0,27.6,14.9,46,Open-Meteo Historical Weather API
Menofia,2022-11-08,3,26.9,17.1,61,Open-Meteo Historical Weather API
Menofia,2022-11-09,2,26.0,15.6,60,Open-Meteo Historical Weather API
Menofia,2022-11-10,0,25.8,13.4,59,Open-Meteo Historical Weather API
Menofia,2022-11-11,2,27.0,15.9,59,Open-Meteo Historical Weather API
Menofia,2022-11-12,51,27.6,16.3,58,Open-Meteo Historical Weather API
Menofia,2022-11-13,0,29.2,16.3,58,Open-Meteo Historical Weather API
Menofia,2022-11-14,3,27.8,17.8,54,Open-Meteo Historical Weather API
