Governorate,Condition,High Temp (C),Low Temp (C),Date
Ismailia,mostly sunny,35.0,26.1,2022-09-02
Ismailia,mostly sunny,36.1,23.9,2022-09-03
Ismailia,mostly sunny,33.9,22.8,2022-09-04
Ismailia,mostly sunny,33.9,22.8,2022-09-05
Ismailia,mostly sunny,32.8,22.8,2022-09-06
Ismailia,mostly sunny,33.9,22.8,2022-09-07
Ismailia,mostly sunny,33.9,22.8,2022-09-08
Ismailia,mostly sunny,33.9,22.8,2022-09-09
Ismailia,mostly sunny,33.9,22.8,2022-09-10
Ismailia,mostly sunny,36.1,-17.8,2022-09-11
Ismailia,mostly sunny,35.0,21.1,2022-09-12
Ismailia,mostly sunny,36.1,22.8,2022-09-13
Ismailia,mostly sunny,35.0,22.2,2022-09-14
Ismailia,mostly sunny,33.9,21.1,2022-09-15
Ismailia,mostly sunny,32.8,18.9,2022-09-16
Ismailia,mostly sunny,33.9,21.1,2022-09-17
Ismailia,mostly sunny,35.0,20.0,2022-09-18
Ismailia,mostly sunny,35.0,20.0,2022-09-19
Ismailia,mostly sunny,35.0,21.1,2022-09-20
Ismailia,mostly sunny,32.8,21.1,2022-09-21
Ismailia,mostly sunny,37.2,22.2,2022-09-22
Ismailia,mostly sunny,40.0,23.9,2022-09-23
Ismailia,mostly sunny,41.1,23.9,2022-09-24
Ismailia,mostly sunny,42.8,23.9,2022-09-25
Ismailia,mostly sunny,42.8,26.1,2022-09-26
Ismailia,mostly sunny,42.8,23.9,2022-09-27
Ismailia,mostly sunny,40.0,23.9,2022-09-28
Ismailia,mostly sunny,38.9,22.2,2022-09-29
Ismailia,mostly sunny,42.2,27.2,2022-09-30
Ismailia,mostly sunny,41.1,25.0,2022-10-01
Ismailia,mostly sunny,35.0,22.8,2022-10-02
Ismailia,mostly sunny,35.0,22.8,2022-10-03
Ismailia,mostly sunny,31.1,20.0,2022-10-04
Ismailia,mostly sunny,32.2,18.9,2022-10-05
Ismailia,mostly sunny,31.1,20.0,2022-10-06
Ismailia,mostly sunny,27.8,18.9,2022-10-07
Ismailia,mostly sunny,28.9,17.2,2022-10-08
Ismailia,mostly sunny,28.9,17.8,2022-10-09
Ismailia,mostly sunny,30.0,22.2,2022-10-11
Ismailia,mostly sunny,30.0,17.8,2022-10-12
Ismailia,mostly sunny,28.9,17.8,2022-10-13
Ismailia,mostly sunny,30.0,17.2,2022-10-14
Ismailia,mostly sunny,32.2,17.2,2022-10-15
Ismailia,mostly sunny,31.1,20.0,2022-10-16
Ismailia,mostly sunny,30.0,18.9,2022-10-17
Ismailia,mostly sunny,28.9,17.8,2022-10-18
Ismailia,mostly sunny,36.1,15.0,2022-10-19
Ismailia,partly cloudy,27.2,17.2,2022-10-20
Ismailia,mostly sunny,27.8,17.2,2022-10-21
Ismailia,mostly sunny,28.9,16.1,2022-10-22
Ismailia,mostly sunny,27.2,17.2,2022-10-23
Ismailia,mostly sunny,27.2,13.9,2022-10-24
Ismailia,mostly sunny,26.1,16.1,2022-10-25
Ismailia,mostly sunny,27.2,15.0,2022-10-26
Ismailia,mostly sunny,27.8,16.1,2022-10-27
Ismailia,mostly sunny,27.8,17.2,2022-10-28
Ismailia,mostly sunny,27.8,17.8,2022-10-29
Ismailia,mostly sunny,27.8,16.1,2022-10-30
Ismailia,mostly sunny,28.9,15.0,2022-10-31
Ismailia,mostly sunny,27.2,15.0,2022-11-01
Ismailia,mostly sunny,27.2,13.9,2022-11-02
Ismailia,mostly sunny,25.0,13.9,2022-11-03
Ismailia,mostly sunny,26.1,13.9,2022-11-04
Ismailia,mostly sunny,26.1,13.9,2022-11-05
Ismailia,mostly sunny,25.0,13.9,2022-11-06
Ismailia,mostly sunny,27.2,12.8,2022-11-07
Ismailia,mostly sunny,25.0,13.9,2022-11-08
Ismailia,mostly sunny,23.9,12.8,2022-11-09
Ismailia,mostly sunny,26.1,12.2,2022-11-10
Ismailia,mostly sunny,23.9,11.1,2022-11-11
Ismailia,mostly sunny,23.9,12.8,2022-11-12
Ismailia,mostly sunny,25.0,12.2,2022-11-13
Ismailia,mostly sunny,27.8,13.9,2022-11-14
Ismailia,mostly sunny,25.0,12.2,2022-11-15
Ismailia,mostly sunny,22.8,11.1,2022-11-16
Ismailia,mostly sunny,22.2,12.8,2022-11-17
Ismailia,mostly sunny,23.9,12.8,2022-11-18
Ismailia,mostly sunny,26.1,12.2,2022-11-19
Ismailia,mostly sunny,27.8,12.2,2022-11-20
Ismailia,mostly sunny,28.9,13.9,2022-11-21
Ismailia,mostly sunny,26.1,13.9,2022-11-22
Ismailia,mostly sunny,25.0,12.8,2022-11-23
Ismailia,mostly sunny,23.9,12.2,2022-11-24
Ismailia,mostly sunny,22.8,12.2,2022-11-25
Ismailia,mostly sunny,22.2,12.2,2022-11-26
Ismailia,mostly sunny,22.2,10.0,2022-11-27
Ismailia,partly cloudy,22.8,12.8,2022-11-28
Ismailia,mostly sunny,25.0,12.2,2022-11-29
Ismailia,mostly sunny,23.9,10.0,2022-11-30
Ismailia,mostly sunny,23.9,10.0,2022-12-01
Ismailia,mostly sunny,23.9,11.1,2022-12-02
Ismailia,mostly sunny,22.2,10.0,2022-12-03
Ismailia,mostly sunny,22.8,12.8,2022-12-04
Ismailia,mostly sunny,22.2,12.2,2022-12-05
Ismailia,mostly sunny,21.1,10.0,2022-12-06
Ismailia,mostly sunny,22.2,8.9,2022-12-07
Ismailia,mostly sunny,22.8,8.9,2022-12-08
Ismailia,mostly sunny,26.1,8.9,2022-12-09
Ismailia,mostly sunny,23.9,12.2,2022-12-10
Ismailia,mostly sunny,23.9,8.9,2022-12-11
Ismailia,mostly sunny,27.8,8.9,2022-12-12
Ismailia,mostly sunny,22.8,11.1,2022-12-13
Ismailia,mostly sunny,23.9,12.2,2022-12-14
Ismailia,mostly sunny,26.1,11.1,2022-12-15
Ismailia,mostly sunny,23.9,11.1,2022-12-16
Ismailia,mostly sunny,25.0,11.1,2022-12-17
Ismailia,mostly sunny,23.9,10.0,2022-12-18
Ismailia,mostly sunny,23.9,10.0,2022-12-19
Ismailia,mostly sunny,21.1,11.1,2022-12-20
Ismailia,foggy,20.0,10.0,2022-12-21
Ismailia,partly cloudy,18.9,10.0,2022-12-22
Ismailia,partly cloudy,17.2,8.9,2022-12-23
Ismailia,mostly sunny,21.1,11.1,2022-12-24
Ismailia,mostly sunny,20.0,8.9,2022-12-25
Ismailia,mostly sunny,21.1,10.0,2022-12-26
Ismailia,mostly sunny,20.0,8.9,2022-12-27
Ismailia,mostly sunny,20.0,7.8,2022-12-28
Ismailia,mostly sunny,18.9,6.1,2022-12-29
Ismailia,mostly sunny,18.9,7.2,2022-12-30
Ismailia,partly cloudy,16.1,7.8,2022-12-31
Ismailia,foggy,17.8,7.8,2023-01-01
Ismailia,foggy,17.8,-17.8,2023-01-02
Ismailia,mostly sunny,21.1,7.2,2023-01-03
Ismailia,mostly cloudy,17.8,7.8,2023-01-04
Ismailia,mostly sunny,17.8,8.9,2023-01-05
Ismailia,mostly sunny,18.9,7.2,2023-01-06
Ismailia,partly cloudy,18.9,6.1,2023-01-07
Ismailia,mostly sunny,20.0,8.9,2023-01-08
Ismailia,mostly sunny,17.8,7.2,2023-01-09
Ismailia,mostly sunny,18.9,7.8,2023-01-10
Ismailia,mostly sunny,18.9,7.2,2023-01-11
Ismailia,mostly sunny,20.0,7.8,2023-01-12
Ismailia,mostly sunny,17.8,6.1,2023-01-13
Ismailia,mostly sunny,18.9,6.1,2023-01-14
Ismailia,mostly sunny,18.9,7.2,2023-01-15
Ismailia,mostly sunny,18.9,7.2,2023-01-16
Ismailia,mostly sunny,17.8,6.1,2023-01-17
Ismailia,mostly sunny,21.1,6.1,2023-01-18
Ismailia,mostly sunny,22.2,7.2,2023-01-19
Ismailia,mostly sunny,22.2,6.1,2023-01-20
Ismailia,mostly sunny,20.0,6.1,2023-01-21
Ismailia,mostly sunny,20.0,6.1,2023-01-22
Ismailia,mostly sunny,21.1,6.1,2023-01-23
Ismailia,mostly sunny,20.0,7.8,2023-01-24
Ismailia,mostly sunny,22.2,7.8,2023-01-25
Ismailia,mostly sunny,22.8,7.2,2023-01-26
Ismailia,mostly sunny,26.1,8.9,2023-01-27
Ismailia,mostly sunny,30.0,12.8,2023-01-28
Ismailia,mostly sunny,28.9,12.2,2023-01-29
Ismailia,mostly sunny,22.8,10.0,2023-01-30
Ismailia,mostly sunny,17.2,7.8,2023-01-31
Ismailia,mostly sunny,17.8,7.2,2023-02-01
Ismailia,mostly sunny,17.2,6.1,2023-02-02
Ismailia,mostly sunny,17.8,6.1,2023-02-03
Ismailia,mostly sunny,17.8,6.1,2023-02-04
Ismailia,mostly sunny,18.9,6.1,2023-02-05
Ismailia,mostly sunny,17.2,6.1,2023-02-06
Ismailia,mostly sunny,16.1,5.0,2023-02-07
Ismailia,mostly sunny,16.1,3.9,2023-02-08
Ismailia,mostly sunny,17.8,6.1,2023-02-09
Ismailia,mostly sunny,22.2,7.2,2023-02-10
Ismailia,mostly sunny,20.0,6.1,2023-02-11
Ismailia,mostly sunny,17.2,6.1,2023-02-12
Ismailia,mostly sunny,17.2,-17.8,2023-02-13
Ismailia,mostly sunny,17.2,3.9,2023-02-14
Ismailia,mostly sunny,17.8,5.0,2023-02-15
Ismailia,mostly sunny,18.9,5.0,2023-02-16
Ismailia,mostly sunny,18.9,6.1,2023-02-17
Ismailia,mostly sunny,21.1,6.1,2023-02-18
Ismailia,mostly sunny,21.1,6.1,2023-02-19
Ismailia,mostly sunny,20.0,7.2,2023-02-20
Ismailia,mostly sunny,18.9,7.2,2023-02-21
Ismailia,mostly sunny,18.9,7.2,2023-02-22
Ismailia,mostly sunny,17.8,7.2,2023-02-23
Ismailia,tornado,16.1,12.8,2023-02-25
Ismailia,mostly sunny,22.8,7.8,2023-02-26
Ismailia,mostly sunny,26.1,7.8,2023-02-27
Ismailia,mostly sunny,30.0,10.0,2023-02-28
Ismailia,mostly sunny,32.2,12.8,2023-03-01
Ismailia,mostly sunny,33.9,15.0,2023-03-02
Ismailia,mostly sunny,31.1,13.9,2023-03-03
Ismailia,mostly sunny,35.0,12.8,2023-03-04
Ismailia,mostly sunny,37.2,20.0,2023-03-05
Ismailia,mostly sunny,23.9,13.9,2023-03-06
Ismailia,mostly sunny,22.2,12.2,2023-03-07
Ismailia,mostly sunny,22.2,10.0,2023-03-08
Ismailia,mostly sunny,27.2,11.1,2023-03-09
Ismailia,mostly sunny,27.2,12.8,2023-03-10
Ismailia,mostly sunny,28.9,12.8,2023-03-11
Ismailia,mostly sunny,30.0,12.8,2023-03-12
Ismailia,mostly sunny,28.9,13.9,2023-03-13
Ismailia,mostly sunny,22.8,13.9,2023-03-14
Ismailia,mostly sunny,22.2,8.9,2023-03-15
Ismailia,mostly sunny,26.1,8.9,2023-03-16
Ismailia,mostly sunny,27.8,12.2,2023-03-17
Ismailia,mostly sunny,23.9,12.2,2023-03-18
Ismailia,mostly sunny,22.2,8.9,2023-03-19
Ismailia,mostly sunny,21.1,8.9,2023-03-20
Ismailia,mostly sunny,22.8,10.0,2023-03-21
Ismailia,mostly sunny,28.9,11.1,2023-03-22
Ismailia,mostly sunny,31.1,16.1,2023-03-23
Ismailia,mostly sunny,33.9,17.2,2023-03-24
Ismailia,partly cloudy,25.0,15.0,2023-03-25
Ismailia,mostly sunny,23.9,12.2,2023-03-26
Ismailia,mostly sunny,27.2,11.1,2023-03-27
Ismailia,mostly sunny,28.9,12.2,2023-03-28
Ismailia,mostly sunny,27.8,12.8,2023-03-29
Ismailia,mostly sunny,20.0,10.0,2023-03-30
Ismailia,mostly sunny,22.2,7.8,2023-03-31
Ismailia,mostly sunny,22.8,7.8,2023-04-01
Ismailia,mostly sunny,27.8,10.0,2023-04-02
Ismailia,mostly sunny,31.1,12.2,2023-04-03
Ismailia,mostly sunny,32.8,15.0,2023-04-04
Ismailia,mostly sunny,27.8,15.0,2023-04-05
Ismailia,mostly sunny,28.9,12.8,2023-04-06
Ismailia,mostly sunny,36.1,15.0,2023-04-07
Ismailia,mostly sunny,37.8,18.9,2023-04-08
Ismailia,mostly sunny,37.8,20.0,2023-04-09
Ismailia,mostly sunny,32.8,21.1,2023-04-10
Ismailia,mostly sunny,25.0,12.8,2023-04-11
Ismailia,mostly sunny,22.2,13.9,2023-04-12
Ismailia,mostly sunny,26.1,11.1,2023-04-13
Ismailia,mostly sunny,28.9,12.8,2023-04-14
Ismailia,mostly sunny,31.1,13.9,2023-04-15
Ismailia,mostly sunny,32.2,16.1,2023-04-16
Ismailia,mostly sunny,35.0,15.0,2023-04-17
Ismailia,mostly sunny,37.2,17.8,2023-04-18
Ismailia,mostly sunny,38.9,22.2,2023-04-19
Ismailia,mostly sunny,27.2,17.8,2023-04-20
Ismailia,mostly sunny,27.8,13.9,2023-04-21
Ismailia,mostly sunny,32.8,15.0,2023-04-22
Ismailia,mostly sunny,31.1,17.8,2023-04-23
Ismailia,mostly sunny,33.9,17.2,2023-04-24
Ismailia,mostly sunny,32.8,17.8,2023-04-25
Ismailia,mostly sunny,35.0,17.8,2023-04-26
Ismailia,mostly sunny,32.8,13.9,2023-04-27
Ismailia,mostly sunny,30.0,17.2,2023-04-28
Ismailia,mostly sunny,23.9,15.0,2023-04-29
Ismailia,mostly sunny,26.1,12.8,2023-04-30
Ismailia,mostly sunny,27.8,13.9,2023-05-01
Ismailia,mostly sunny,32.2,15.0,2023-05-02
Ismailia,mostly sunny,35.0,17.8,2023-05-03
Ismailia,mostly sunny,38.9,18.9,2023-05-04
Ismailia,mostly sunny,33.9,22.8,2023-05-05
Ismailia,mostly sunny,30.0,17.2,2023-05-06
Ismailia,mostly sunny,28.9,16.1,2023-05-07
Ismailia,mostly sunny,30.0,17.2,2023-05-08
Ismailia,mostly sunny,30.0,16.1,2023-05-09
Ismailia,mostly sunny,35.0,17.2,2023-05-10
Ismailia,mostly sunny,38.9,21.1,2023-05-11
Ismailia,mostly sunny,33.9,21.1,2023-05-12
Ismailia,mostly sunny,27.2,17.2,2023-05-13
Ismailia,mostly sunny,28.9,16.1,2023-05-14
Ismailia,mostly sunny,32.2,16.1,2023-05-15
Ismailia,mostly sunny,37.8,17.8,2023-05-16
Ismailia,mostly sunny,38.9,21.1,2023-05-17
Ismailia,mostly sunny,30.0,18.9,2023-05-18
Ismailia,mostly sunny,31.1,17.2,2023-05-19
Ismailia,mostly sunny,31.1,17.2,2023-05-20
Ismailia,mostly sunny,37.8,20.0,2023-05-21
Ismailia,mostly sunny,35.0,23.9,2023-05-22
Ismailia,mostly sunny,37.8,22.2,2023-05-23
Ismailia,mostly sunny,37.8,22.2,2023-05-24
Ismailia,mostly sunny,40.0,22.2,2023-05-25
Ismailia,mostly sunny,40.0,26.1,2023-05-26
Ismailia,mostly sunny,32.2,25.0,2023-05-27
Ismailia,mostly sunny,32.8,22.8,2023-05-28
Ismailia,mostly sunny,32.8,21.1,2023-05-29
Ismailia,mostly sunny,36.1,22.2,2023-05-30
Ismailia,mostly sunny,40.0,22.2,2023-05-31
Ismailia,mostly sunny,41.1,26.1,2023-06-01
Ismailia,mostly sunny,42.8,30.0,2023-06-02
Ismailia,mostly sunny,37.8,28.9,2023-06-03
Ismailia,mostly sunny,40.0,27.2,2023-06-04
Ismailia,mostly sunny,37.8,22.2,2023-06-05
Ismailia,mostly sunny,37.8,22.2,2023-06-06
Ismailia,mostly sunny,42.8,23.9,2023-06-07
Ismailia,mostly sunny,42.8,30.0,2023-06-08
Ismailia,mostly sunny,38.9,30.0,2023-06-09
Ismailia,mostly sunny,35.0,23.9,2023-06-10
Ismailia,mostly sunny,36.1,22.8,2023-06-11
Ismailia,mostly sunny,40.0,25.0,2023-06-12
Ismailia,foggy,43.9,27.2,2023-06-13
Ismailia,mostly sunny,37.2,22.8,2023-06-14
Ismailia,mostly sunny,35.0,22.2,2023-06-15
Ismailia,mostly sunny,40.0,22.8,2023-06-16
Ismailia,mostly sunny,42.8,27.2,2023-06-17
Ismailia,mostly sunny,36.1,25.0,2023-06-18
Ismailia,mostly sunny,36.1,22.2,2023-06-19
Ismailia,mostly sunny,35.0,22.8,2023-07-01
Ismailia,mostly sunny,35.0,22.2,2023-07-02
Ismailia,mostly sunny,40.0,22.2,2023-07-03
Ismailia,mostly sunny,42.8,26.1,2023-07-04
Ismailia,mostly sunny,38.9,25.0,2023-07-05
Ismailia,mostly sunny,37.2,23.9,2023-07-06
Ismailia,mostly sunny,35.0,25.0,2023-07-07
Ismailia,mostly sunny,37.8,23.9,2023-07-08
Ismailia,mostly sunny,36.1,22.8,2023-07-09
Ismailia,mostly sunny,33.9,22.2,2023-07-10
Ismailia,mostly sunny,36.1,22.8,2023-07-11
Ismailia,mostly sunny,38.9,23.9,2023-07-12
Ismailia,mostly sunny,38.9,23.9,2023-07-13
Ismailia,mostly sunny,37.8,22.8,2023-07-14
Ismailia,mostly sunny,41.1,25.0,2023-07-15
Ismailia,mostly sunny,41.1,23.9,2023-07-16
Ismailia,mostly sunny,42.2,26.1,2023-07-17
Ismailia,mostly sunny,42.2,27.2,2023-07-18
Ismailia,mostly sunny,41.1,26.1,2023-07-19
Ismailia,mostly sunny,42.8,26.1,2023-07-20
Ismailia,mostly sunny,42.2,27.2,2023-07-21
Ismailia,mostly sunny,38.9,23.9,2023-07-22
Ismailia,mostly sunny,41.1,25.0,2023-07-23
Ismailia,mostly sunny,42.2,27.2,2023-07-24
Ismailia,mostly sunny,40.0,26.1,2023-07-25
Ismailia,mostly sunny,41.1,26.1,2023-07-26
Ismailia,mostly sunny,41.1,27.2,2023-07-27
Ismailia,mostly sunny,42.8,27.8,2023-07-28
Ismailia,mostly sunny,38.9,27.2,2023-07-29
Ismailia,mostly sunny,37.8,22.8,2023-07-30
Ismailia,mostly sunny,40.0,22.8,2023-07-31
Ismailia,mostly sunny,42.2,25.0,2023-08-01
Ismailia,mostly sunny,41.1,26.1,2023-08-02
Ismailia,mostly sunny,40.0,27.2,2023-08-03
Ismailia,mostly sunny,38.9,25.0,2023-08-04
Ismailia,mostly sunny,40.0,23.9,2023-08-05
Ismailia,mostly sunny,42.2,27.2,2023-08-06
Ismailia,mostly sunny,43.9,27.2,2023-08-07
Ismailia,mostly sunny,42.2,26.1,2023-08-08
Ismailia,mostly sunny,37.8,25.0,2023-08-09
Ismailia,mostly sunny,37.8,23.9,2023-08-10
Ismailia,mostly sunny,35.0,22.8,2023-08-11
Ismailia,mostly sunny,35.0,21.1,2023-08-12
Ismailia,mostly sunny,35.0,22.8,2023-08-13
Ismailia,mostly sunny,35.0,23.9,2023-08-14
Ismailia,mostly sunny,35.0,23.9,2023-08-15
Ismailia,mostly sunny,33.9,22.8,2023-08-16
Ismailia,mostly sunny,35.0,22.8,2023-08-17
Ismailia,mostly sunny,36.1,22.8,2023-08-18
Ismailia,mostly sunny,35.0,22.8,2023-08-19
Ismailia,mostly sunny,35.0,22.2,2023-08-20
Ismailia,mostly sunny,35.0,22.8,2023-08-21
Ismailia,mostly sunny,37.8,23.9,2023-08-22
Ismailia,mostly sunny,37.8,23.9,2023-08-23
Ismailia,mostly sunny,38.9,23.9,2023-08-24
Ismailia,mostly sunny,40.0,22.8,2023-08-25
Ismailia,mostly sunny,38.9,25.0,2023-08-26
Ismailia,mostly sunny,40.0,26.1,2023-08-27
Ismailia,mostly sunny,41.1,27.2,2023-08-28
Ismailia,mostly sunny,38.9,25.0,2023-08-29
Ismailia,mostly sunny,40.0,23.9,2023-08-30
Ismailia,mostly sunny,42.2,22.8,2023-08-31
Ismailia,mostly sunny,41.1,25.0,2023-09-01
Ismailia,mostly sunny,36.1,23.9,2023-09-02
Ismailia,mostly sunny,37.8,22.2,2023-09-03
Ismailia,mostly sunny,37.2,22.8,2023-09-04
Ismailia,mostly sunny,37.8,22.8,2023-09-05
Ismailia,mostly sunny,42.2,23.9,2023-09-06
Ismailia,mostly sunny,43.9,27.2,2023-09-07
Ismailia,mostly sunny,38.9,32.2,2023-09-08
Ismailia,mostly sunny,40.0,25.0,2023-09-09
Ismailia,mostly sunny,40.0,25.0,2023-09-10
Ismailia,mostly sunny,37.8,23.9,2023-09-11
Ismailia,mostly sunny,33.9,23.9,2023-09-12
Ismailia,mostly sunny,32.8,25.0,2023-09-13
Ismailia,mostly sunny,33.9,22.2,2023-09-14
Ismailia,mostly sunny,33.9,22.2,2023-09-15
Ismailia,mostly sunny,33.9,21.1,2023-09-16
Ismailia,mostly sunny,35.0,20.0,2023-09-17
Ismailia,mostly sunny,35.0,20.0,2023-09-18
Ismailia,mostly sunny,35.0,21.1,2023-09-19
Ismailia,mostly sunny,33.9,22.2,2023-09-20
Ismailia,mostly sunny,33.9,22.8,2023-09-21
Ismailia,mostly sunny,35.0,22.2,2023-09-22
Ismailia,mostly sunny,37.2,22.2,2023-09-23
Ismailia,mostly sunny,33.9,22.2,2023-09-24
Ismailia,mostly sunny,36.1,22.2,2023-09-25
Ismailia,mostly sunny,37.2,21.1,2023-09-26
Ismailia,mostly sunny,37.8,22.2,2023-09-27
Ismailia,mostly sunny,40.0,22.2,2023-09-28
Ismailia,mostly sunny,42.8,25.0,2023-09-29
Ismailia,mostly sunny,38.9,22.8,2023-09-30
Ismailia,mostly sunny,33.9,22.8,2023-10-01
Ismailia,mostly sunny,32.2,22.8,2023-10-02
Ismailia,mostly sunny,32.2,21.1,2023-10-03
Ismailia,mostly sunny,32.8,18.9,2023-10-04
Ismailia,mostly cloudy,32.2,23.9,2023-10-05
Ismailia,mostly sunny,32.8,22.2,2023-10-06
Ismailia,mostly sunny,31.1,21.1,2023-10-07
Ismailia,mostly sunny,32.8,18.9,2023-10-08
Ismailia,mostly sunny,31.1,22.8,2023-10-09
Ismailia,mostly sunny,31.1,20.0,2023-10-10
Ismailia,mostly sunny,31.1,18.9,2023-10-11
Ismailia,mostly sunny,31.1,17.2,2023-10-12
Ismailia,mostly sunny,30.0,17.8,2023-10-13
Ismailia,mostly sunny,30.0,17.8,2023-10-14
Ismailia,mostly sunny,31.1,17.8,2023-10-15
Ismailia,mostly sunny,30.0,17.2,2023-10-16
Ismailia,mostly sunny,28.9,17.2,2023-10-17
Ismailia,mostly sunny,28.9,17.2,2023-10-18
Ismailia,partly cloudy,30.0,17.8,2023-10-19
Ismailia,mostly sunny,32.2,17.8,2023-10-20
Ismailia,mostly sunny,32.2,16.1,2023-10-21
Ismailia,mostly sunny,32.2,17.2,2023-10-22
Ismailia,mostly sunny,32.8,17.2,2023-10-23
Ismailia,mostly sunny,32.2,17.2,2023-10-24
Ismailia,mostly sunny,31.1,18.9,2023-10-25
Ismailia,tornado,26.1,26.1,2023-10-26
Ismailia,mostly sunny,32.8,21.1,2023-10-27
Ismailia,mostly sunny,32.8,20.0,2023-10-28
Ismailia,mostly sunny,32.8,20.0,2023-10-29
Ismailia,mostly sunny,32.2,18.9,2023-10-30
Ismailia,mostly sunny,31.1,18.9,2023-10-31
Ismailia,mostly sunny,30.0,18.9,2023-11-01
Ismailia,mostly sunny,30.0,17.8,2023-11-02
Ismailia,mostly sunny,32.8,18.9,2023-11-03
Ismailia,mostly sunny,35.0,17.8,2023-11-04
Ismailia,mostly sunny,33.9,17.8,2023-11-05
Ismailia,mostly sunny,32.2,17.8,2023-11-06
Ismailia,mostly sunny,32.8,17.2,2023-11-07
Ismailia,mostly sunny,32.8,17.2,2023-11-08
Ismailia,mostly sunny,32.2,17.2,2023-11-09
Ismailia,mostly sunny,32.2,17.8,2023-11-10
Ismailia,mostly sunny,35.0,18.9,2023-11-11
Ismailia,mostly sunny,32.2,22.2,2023-11-12
Ismailia,mostly sunny,31.1,17.8,2023-11-13
Ismailia,mostly sunny,30.0,17.8,2023-11-14
Ismailia,mostly sunny,25.0,15.0,2023-11-15
Ismailia,mostly sunny,26.1,13.9,2023-11-16
Ismailia,mostly sunny,26.1,13.9,2023-11-17
Ismailia,mostly sunny,27.2,15.0,2023-11-18
Ismailia,mostly sunny,25.0,15.0,2023-11-19
Ismailia,mostly sunny,22.8,12.2,2023-11-20
Ismailia,mostly sunny,23.9,11.1,2023-11-21
Ismailia,mostly cloudy,26.1,11.1,2023-11-22
Ismailia,mostly sunny,26.1,12.2,2023-11-23
Ismailia,mostly sunny,25.0,11.1,2023-11-24
Ismailia,mostly sunny,30.0,11.1,2023-11-25
Ismailia,mostly sunny,27.8,15.0,2023-11-26
Ismailia,mostly sunny,22.2,12.2,2023-11-27
Ismailia,mostly sunny,21.1,11.1,2023-11-28
Ismailia,mostly sunny,23.9,10.0,2023-11-29
Ismailia,mostly sunny,23.9,8.9,2023-11-30
Ismailia,mostly sunny,22.8,8.9,2023-12-01
Ismailia,foggy,23.9,11.1,2023-12-02
Ismailia,mostly sunny,25.0,11.1,2023-12-03
Ismailia,mostly sunny,26.1,10.0,2023-12-04
Ismailia,mostly sunny,25.0,11.1,2023-12-05
Ismailia,mostly sunny,22.8,11.1,2023-12-06
Ismailia,mostly sunny,22.8,8.9,2023-12-07
Ismailia,mostly sunny,22.2,8.9,2023-12-08
Ismailia,mostly sunny,23.9,8.9,2023-12-09
Ismailia,mostly sunny,26.1,8.9,2023-12-10
Ismailia,mostly sunny,25.0,8.9,2023-12-11
Ismailia,mostly sunny,21.1,10.0,2023-12-12
Ismailia,mostly sunny,22.8,8.9,2023-12-13
Ismailia,mostly sunny,22.8,10.0,2023-12-14
Ismailia,mostly sunny,26.1,11.1,2023-12-15
Ismailia,mostly sunny,27.8,11.1,2023-12-16
Ismailia,mostly sunny,26.1,12.8,2023-12-17
Ismailia,mostly sunny,22.8,12.2,2023-12-18
Ismailia,mostly sunny,22.8,11.1,2023-12-19
Ismailia,mostly sunny,22.8,8.9,2023-12-20
Ismailia,mostly sunny,22.8,8.9,2023-12-21
Ismailia,mostly sunny,22.2,7.8,2023-12-22
Ismailia,mostly sunny,21.1,8.9,2023-12-23
Ismailia,mostly sunny,21.1,8.9,2023-12-24
Ismailia,mostly sunny,22.2,15.0,2023-12-25
Ismailia,mostly sunny,21.1,11.1,2023-12-26
Ismailia,foggy,20.0,10.0,2023-12-27
Ismailia,mostly sunny,21.1,8.9,2023-12-28
Ismailia,foggy,22.2,12.2,2023-12-29
Ismailia,foggy,21.1,11.1,2023-12-30
Ismailia,mostly sunny,21.1,10.0,2023-12-31
Ismailia,mostly sunny,21.1,7.8,2024-01-01
Ismailia,mostly sunny,20.0,8.9,2024-01-02
Ismailia,mostly sunny,22.2,8.9,2024-01-03
Ismailia,mostly sunny,21.1,8.9,2024-01-04
Ismailia,mostly sunny,20.0,7.8,2024-01-05
Ismailia,mostly sunny,21.1,7.8,2024-01-06
Ismailia,mostly sunny,25.0,7.8,2024-01-07
Ismailia,mostly sunny,23.9,7.8,2024-01-08
Ismailia,mostly sunny,21.1,8.9,2024-01-09
Ismailia,mostly sunny,18.9,7.2,2024-01-10
Ismailia,mostly sunny,17.8,7.2,2024-01-11
Ismailia,mostly sunny,20.0,6.1,2024-01-12
Ismailia,mostly sunny,22.2,6.1,2024-01-13
Ismailia,mostly sunny,21.1,7.2,2024-01-14
Ismailia,mostly sunny,20.0,6.1,2024-01-15
Ismailia,mostly sunny,18.9,6.1,2024-01-16
Ismailia,mostly sunny,18.9,6.1,2024-01-17
Ismailia,mostly sunny,22.2,7.2,2024-01-18
Ismailia,mostly sunny,22.2,7.8,2024-01-19
Ismailia,mostly sunny,22.8,7.8,2024-01-20
Ismailia,mostly sunny,26.1,7.8,2024-01-21
Ismailia,mostly sunny,22.8,10.0,2024-01-22
Ismailia,mostly sunny,17.8,10.0,2024-01-23
Ismailia,mostly sunny,17.2,7.2,2024-01-24
Ismailia,partly cloudy,17.8,6.1,2024-01-25
Ismailia,mostly sunny,18.9,6.1,2024-01-26
